,text,annoations
10,"ExpressJs SocketIO LoopBack Swagger Mobile Android Ionic 3 React Native Base de données Oracle Redis MongoDB Firebase Rethinkdb influxdb Mysql , Postgres, Sqlite Python Django PHP Cakephp, Wordpress Containers Docker, AWS Versionning Github Gitlab Analyse Merise UML","[(10, 18, 'SKILL'), (43, 50, 'SKILL'), (51, 56, 'SKILL'), (59, 71, 'SKILL'), (88, 94, 'SKILL'), (95, 100, 'SKILL'), (101, 108, 'SKILL'), (109, 117, 'SKILL'), (137, 142, 'SKILL'), (145, 153, 'SKILL'), (155, 161, 'SKILL'), (162, 168, 'SKILL'), (169, 175, 'SKILL'), (176, 179, 'SKILL'), (180, 187, 'SKILL'), (189, 198, 'SKILL'), (210, 216, 'SKILL'), (218, 221, 'SKILL'), (234, 240, 'SKILL'), (241, 247, 'SKILL'), (256, 262, 'SKILL'), (263, 266, 'SKILL'), (0, 9, 'SKILL'), (19, 27, 'SKILL'), (28, 35, 'SKILL'), (36, 42, 'SKILL'), (72, 87, 'SKILL'), (118, 127, 'SKILL'), (128, 136, 'SKILL'), (199, 209, 'SKILL'), (222, 233, 'SKILL'), (248, 255, 'SKILL')]"
11,"Top compétences Contrôle de gestion Comptabilité générale Comptabilité Analytique Finance Fiscalité Droits du travail Outil informatique Sage X3, Excel...","[(146, 151, 'SKILL'), (16, 35, 'SKILL'), (36, 57, 'SKILL'), (58, 81, 'SKILL'), (82, 89, 'SKILL'), (90, 99, 'SKILL'), (100, 117, 'SKILL'), (137, 144, 'SKILL')]"
12,"Compétences Framewoks JSF-2.2, PrimeFaces 6.0, Hibernate-JPA 2.1, Struts 2, EJB 3.2. Framewoks /Tech. Spring MVC, Spring Boot, Shiro, JSP/Servlets, JSTL et EL Serveurs d application/web JBOSS, WildFly 11.0, GlassFish 4.0, Tomcat. Base de données Oracle 11g, MySql , PostgreSql Langages JAVA 7 et 8 JAVA EE 7, Java Android, JavaScript , HTML5, CSS3, C, Python, SQL, Php, C++ Développement mobile sur android Avec Android Studio Connaissances moyennes du framework Angular","[(22, 29, 'SKILL'), (31, 41, 'SKILL'), (47, 56, 'SKILL'), (66, 72, 'SKILL'), (76, 79, 'SKILL'), (102, 112, 'SKILL'), (114, 125, 'SKILL'), (127, 132, 'SKILL'), (134, 146, 'SKILL'), (186, 191, 'SKILL'), (207, 216, 'SKILL'), (222, 228, 'SKILL'), (246, 252, 'SKILL'), (258, 263, 'SKILL'), (266, 276, 'SKILL'), (286, 290, 'SKILL'), (298, 305, 'SKILL'), (309, 321, 'SKILL'), (323, 333, 'SKILL'), (336, 341, 'SKILL'), (343, 347, 'SKILL'), (349, 350, 'SKILL'), (352, 358, 'SKILL'), (360, 363, 'SKILL'), (365, 368, 'SKILL'), (370, 373, 'SKILL'), (399, 406, 'SKILL'), (412, 426, 'SKILL'), (463, 470, 'SKILL'), (57, 60, 'SKILL'), (148, 152, 'SKILL'), (156, 167, 'SKILL'), (230, 245, 'SKILL'), (374, 394, 'SKILL'), (193, 200, 'SKILL')]"
13,Compétences Symfony 2/3/4 PHP 5/7 Mysql Postgres Git,"[(12, 19, 'SKILL'), (26, 29, 'SKILL'), (30, 33, 'SKILL'), (34, 39, 'SKILL'), (40, 48, 'SKILL'), (49, 52, 'SKILL')]"
14,Skills JAVASCRIPT REACT NATIVE HTML5/CSS3 NODE.JS REACT.JS MONGODB JAVA GIT,"[(7, 17, 'SKILL'), (18, 30, 'SKILL'), (50, 58, 'SKILL'), (67, 71, 'SKILL'), (72, 75, 'SKILL'), (31, 36, 'SKILL'), (37, 41, 'SKILL'), (59, 66, 'SKILL'), (42, 49, 'SKILL')]"
15,LOGICIELS Photoshop Illustrator After Effects Sketch Adobe XD Audition,"[(10, 19, 'SKILL'), (20, 31, 'SKILL'), (32, 45, 'SKILL'), (46, 52, 'SKILL'), (53, 61, 'SKILL'), (62, 70, 'SKILL')]"
16,"DEVELOPPEMENT PROFESSIONNEL Security for Java Developers - Accenture Learning MVP Scope Discovery - Pluralsight Microservices APIs using Spring Data REST - Pluralsight Flutter, Getting started Pluralsight","[(59, 77, 'SKILL'), (78, 81, 'SKILL'), (82, 87, 'SKILL'), (88, 97, 'SKILL'), (100, 111, 'SKILL'), (112, 125, 'SKILL'), (126, 130, 'SKILL'), (137, 148, 'SKILL'), (149, 153, 'SKILL'), (156, 167, 'SKILL'), (168, 175, 'SKILL'), (177, 184, 'SKILL'), (193, 204, 'SKILL'), (28, 36, 'SKILL'), (41, 45, 'SKILL')]"
17,"COMPETENCES Langages Java, JavaScript Back-end Spring Boot, MVC, Security , Struts 2, JEE, Hibernate Front-end Angular 4+, Jquery, Ajax, TypeScript Mobile Ionic v3, Flutter SGBD MS SQL-SERVER, MySQL, Oracle DB Modélisation Merise, UML, SOAml, BPMN Méthodologie Scrum, Kanban, DevOps Outils Jenkins, Git, Git-flow, Gradle, Maven, Jhipster, JasperReport, MS-Project, Gantt-Project, Trello","[(21, 25, 'SKILL'), (27, 37, 'SKILL'), (47, 58, 'SKILL'), (60, 63, 'SKILL'), (65, 73, 'SKILL'), (76, 82, 'SKILL'), (86, 89, 'SKILL'), (91, 100, 'SKILL'), (111, 118, 'SKILL'), (123, 129, 'SKILL'), (131, 135, 'SKILL'), (137, 147, 'SKILL'), (155, 163, 'SKILL'), (165, 172, 'SKILL'), (193, 198, 'SKILL'), (200, 209, 'SKILL'), (223, 229, 'SKILL'), (231, 234, 'SKILL'), (236, 241, 'SKILL'), (243, 247, 'SKILL'), (261, 266, 'SKILL'), (268, 274, 'SKILL'), (276, 282, 'SKILL'), (290, 297, 'SKILL'), (299, 302, 'SKILL'), (314, 320, 'SKILL'), (322, 327, 'SKILL'), (339, 351, 'SKILL'), (380, 386, 'SKILL'), (38, 46, 'SKILL'), (173, 177, 'SKILL'), (210, 222, 'SKILL'), (101, 110, 'SKILL'), (329, 337, 'SKILL'), (304, 312, 'SKILL'), (178, 191, 'SKILL'), (353, 363, 'SKILL'), (365, 378, 'SKILL')]"
18,"CONNAISSANCES PHP, Laravel5 +, Symfony 2, ReactJS, Redux, AngularJS, MongoDB, C , VB.NET, Docker, Bonita BPM","[(14, 17, 'SKILL'), (19, 27, 'SKILL'), (31, 38, 'SKILL'), (42, 49, 'SKILL'), (51, 56, 'SKILL'), (58, 67, 'SKILL'), (69, 76, 'SKILL'), (78, 79, 'SKILL'), (82, 88, 'SKILL'), (90, 96, 'SKILL'), (98, 104, 'SKILL'), (105, 108, 'SKILL')]"
19,"Qualification et compétences techniques Langage ABAP/OO, Java, C/ C++, SQL, PL-SQL, .NET C , WCF, WPF, WinForm , Unix/Linux, Selenium. Technologies Web XML, HTML, HTML5, CSS3, AJAX, JQuery, Javascript, PHP5, .NET ASP WebForm, ASP MVC , Bootstrap. Langage de modélisation UML, Merise. Méthodologie de développement Méthode en V, Méthode en spirale, Méthode agile 2TUP, RUP, Scrum . Bases de données MySQL, Oracle, SQL Server, PostgreSQL Environnement de développement Visual studio, Eclipse, SQL management studio, WampServer, EasyPHP, PowerAMC, MS Project, SAP Net Weaver. Réseaux locaux Réseau Publics, OSI, TCP/IP","[(57, 61, 'SKILL'), (63, 65, 'SKILL'), (66, 69, 'SKILL'), (71, 74, 'SKILL'), (84, 88, 'SKILL'), (89, 90, 'SKILL'), (93, 96, 'SKILL'), (98, 101, 'SKILL'), (103, 110, 'SKILL'), (113, 117, 'SKILL'), (125, 133, 'SKILL'), (152, 155, 'SKILL'), (157, 161, 'SKILL'), (163, 168, 'SKILL'), (170, 174, 'SKILL'), (176, 180, 'SKILL'), (182, 188, 'SKILL'), (190, 200, 'SKILL'), (202, 206, 'SKILL'), (208, 212, 'SKILL'), (213, 224, 'SKILL'), (226, 233, 'SKILL'), (236, 245, 'SKILL'), (271, 274, 'SKILL'), (276, 282, 'SKILL'), (368, 371, 'SKILL'), (373, 378, 'SKILL'), (398, 403, 'SKILL'), (405, 411, 'SKILL'), (413, 423, 'SKILL'), (425, 435, 'SKILL'), (467, 480, 'SKILL'), (482, 489, 'SKILL'), (491, 512, 'SKILL'), (514, 524, 'SKILL'), (526, 533, 'SKILL'), (535, 543, 'SKILL'), (545, 555, 'SKILL'), (557, 560, 'SKILL'), (604, 607, 'SKILL'), (609, 615, 'SKILL'), (48, 52, 'SKILL'), (53, 55, 'SKILL'), (118, 123, 'SKILL'), (76, 82, 'SKILL'), (314, 326, 'SKILL'), (328, 346, 'SKILL'), (348, 366, 'SKILL'), (381, 397, 'SKILL'), (561, 571, 'SKILL'), (573, 587, 'SKILL'), (588, 602, 'SKILL'), (135, 151, 'SKILL'), (258, 270, 'SKILL')]"
20,"CONNAISSANCES INFORMATIQUES Programmation WEB java, C++, Python, Jee, Hibernate, Jsf, PrimeFaces, PHP, JQuery, Ajax, Bootstrap, HTML, CSS, Symphony, Laravel. Conception et modélisation UML, Merise BIG-DATA et Services Web Hadoop, HDFS, MapReduce, BloomFilter, Soap, Json, Restful. Outils Informatiques Eclipse, Netbeans, Maven, GlassFish, WampServer, Github, RestClient, Mantis, PHP Strom","[(46, 50, 'SKILL'), (52, 55, 'SKILL'), (57, 63, 'SKILL'), (65, 68, 'SKILL'), (70, 79, 'SKILL'), (81, 84, 'SKILL'), (86, 96, 'SKILL'), (98, 101, 'SKILL'), (103, 109, 'SKILL'), (111, 115, 'SKILL'), (117, 126, 'SKILL'), (128, 132, 'SKILL'), (134, 137, 'SKILL'), (139, 147, 'SKILL'), (149, 156, 'SKILL'), (185, 188, 'SKILL'), (190, 196, 'SKILL'), (222, 228, 'SKILL'), (230, 234, 'SKILL'), (236, 245, 'SKILL'), (247, 258, 'SKILL'), (260, 264, 'SKILL'), (266, 270, 'SKILL'), (272, 279, 'SKILL'), (302, 309, 'SKILL'), (311, 319, 'SKILL'), (321, 326, 'SKILL'), (328, 337, 'SKILL'), (339, 349, 'SKILL'), (351, 357, 'SKILL'), (359, 369, 'SKILL'), (371, 377, 'SKILL'), (158, 168, 'SKILL'), (172, 184, 'SKILL'), (197, 205, 'SKILL'), (379, 388, 'SKILL')]"
